phateepi_1,phateepi_2,SCENT_ccat,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,,,,
0.00611369,0.00245588,0.290049846,NA,1,0,0,0,0,1,ER Stress,0,0.42012963,,,,
2.50E-04,-0.010346278,0.304248714,NA,1,0,0,0,0,1,TA 1,0.088814815,0.399833333,,,,
-0.009916225,-0.004905681,0.379286261,NA,1,0,0,0,0,1,TA 1,0.101888889,0.371314815,,,,
-0.011491936,-0.014642065,0.381260848,NA,1,0,0,0,0,1,proCSC,0.152185185,0.193351852,,,,
-0.003666457,0.010553181,0.349393366,NA,1,0,0,0,0,1,revCSC,0.033666667,0.548981481,,,,
-0.003998848,0.001036676,0.374908751,NA,1,0,0,0,0,1,revCSC,0.082666667,0.451425926,,,,
0.024699534,0.03781557,0.311600316,NA,1,0,0,0,0,1,Goblet / DCS,0.032740741,0.155444444,,,,
0.001481106,-0.01451736,0.341909703,NA,1,0,0,0,0,1,CSC,0.041814815,0.168166667,,,,
-0.004816247,0.003101034,0.331948409,NA,1,0,0,0,0,1,revCSC,0,0.53162963,,,,
-0.025052776,0.006277611,0.403280235,NA,1,0,0,0,0,1,proCSC,0.500481481,0.29787037,,,,
-0.028154542,0.007900993,0.394143912,NA,1,0,0,0,0,1,proCSC,0.492925926,0.290351852,,,,
-0.018701489,-0.005516237,0.390897718,NA,1,0,0,0,0,1,CSC,0.345481481,0.192148148,,,,
-0.004124571,-0.005550155,0.330282743,NA,1,0,0,0,0,1,TA 1,0.065481481,0.472166667,,,,
0.018095832,-0.012420529,0.320867756,NA,1,0,0,0,0,1,Early Enterocyte,0,0.283240741,,,,
-0.003311691,0.0062042,0.311546018,NA,1,0,0,0,0,1,revCSC,0,0.658574074,,,,
-0.008571406,-0.005243551,0.314607123,NA,1,0,0,0,0,1,TA 2,0.216481481,0.221407407,,,,
0.004091678,-0.013716622,0.380988082,NA,1,0,0,0,0,1,CSC,0.252851852,0.337,,,,
-0.023813776,0.00431773,0.423198331,NA,1,0,0,0,0,1,proCSC,0.309555556,0.284592593,,,,
0.002485417,-0.006903145,0.274147405,NA,1,0,0,0,0,1,Early Enterocyte,0,0.312259259,,,,
-0.003203169,0.00856528,0.304805843,NA,1,0,0,0,0,1,revCSC,0.055407407,0.635425926,,,,
-0.001274579,0.001843079,0.322223926,NA,1,0,0,0,0,1,revCSC,0.028,0.550537037,,,,
0.014587408,-0.013654907,0.333395114,NA,1,0,0,0,0,1,Early Enterocyte,0,0.235981481,,,,
-0.001776072,6.94E-04,0.318029145,NA,1,0,0,0,0,1,revCSC,0,0.560259259,,,,
-0.028945147,0.010645255,0.423198618,NA,1,0,0,0,0,1,proCSC,0.52837037,0.203388889,,,,
-0.003949448,0.010251879,0.304335093,NA,1,0,0,0,0,1,revCSC,0,0.508537037,,,,
0.029578176,-0.006639259,0.337634349,NA,1,0,0,0,0,1,Early Enterocyte,0,0.302611111,,,,
0.009116126,-0.007849414,0.314227714,NA,1,0,0,0,0,1,Late Enterocyte,0.046814815,0.306722222,,,,
-0.01927936,-0.007402735,0.367728018,NA,1,0,0,0,0,1,proCSC,0.55237037,0.1545,,,,
-0.002462574,0.009958093,0.298904911,NA,1,0,0,0,0,1,revCSC,0.031666667,0.697648148,,,,
-0.002036032,-0.007973058,0.34518652,NA,1,0,0,0,0,1,TA 1,0,0.31912963,,,,
0.010762184,-0.013428354,0.360339186,NA,1,0,0,0,0,1,Early Enterocyte,0.039518519,0.241444444,,,,
-0.003596096,0.002080775,0.310027223,NA,1,0,0,0,0,1,revCSC,0,0.582166667,,,,
-0.003478811,0.006687235,0.30652521,NA,1,0,0,0,0,1,revCSC,0.015962963,0.608444444,,,,
0.007855324,-0.00169691,0.29016755,NA,1,0,0,0,0,1,revCSC,0.123777778,0.434648148,,,,
-0.004970652,0.001805087,0.317433823,NA,1,0,0,0,0,1,TA 1,0,0.490351852,,,,
-0.007554077,-0.010602144,0.363641006,NA,1,0,0,0,0,1,CSC,0.376555556,0.151425926,,,,
-0.001712476,-0.004086495,0.346594709,NA,1,0,0,0,0,1,TA 1,0,0.348666667,,,,
-0.023263912,8.86E-04,0.388799428,NA,1,0,0,0,0,1,proCSC,0.583962963,0.231611111,,,,
0.025139277,0.033155303,0.275329696,NA,1,0,0,0,0,1,Goblet / DCS,0.008259259,0.149462963,,,,
-0.01360107,4.24E-04,0.319253176,NA,1,0,0,0,0,1,TA 2,0.082037037,0.269592593,,,,
0.003194757,-0.010994681,0.341909358,NA,1,0,0,0,0,1,TA 1,0,0.377666667,,,,
-0.00414622,0.002512889,0.332563441,NA,1,0,0,0,0,1,revCSC,0,0.534,,,,
-0.018560201,-0.008332911,0.369212357,NA,1,0,0,0,0,1,proCSC,0.535740741,0.110962963,,,,
-0.019887938,-4.08E-04,0.388109168,NA,1,0,0,0,0,1,proCSC,0.262703704,0.374351852,,,,
-0.025012608,-0.001823139,0.385167557,NA,1,0,0,0,0,1,proCSC,0.301814815,0.116333333,,,,
0.007074012,-0.002538024,0.302507248,NA,1,0,0,0,0,1,revCSC,0,0.471037037,,,,
0.034017939,0.00647483,0.214831374,NA,1,0,0,0,0,1,Late Enterocyte,0.049518519,0.180240741,,,,
0.034135132,0.004507506,0.251999665,NA,1,0,0,0,0,1,Late Enterocyte,0,0.351148148,,,,
-0.005673537,-0.00128967,0.34895262,NA,1,0,0,0,0,1,revCSC,0.039074074,0.553074074,,,,
0.033757246,0.003819006,0.289864615,NA,1,0,0,0,0,1,Late Enterocyte,0.021555556,0.23812963,,,,
-0.022685636,6.38E-04,0.410250722,NA,1,0,0,0,0,1,proCSC,0.547740741,0.160574074,,,,
-0.005570103,0.01421464,0.288743131,NA,1,0,0,0,0,1,revCSC,0,0.546,,,,
-6.97E-04,0.009243779,0.30171307,NA,1,0,0,0,0,1,ER Stress,0,0.488796296,,,,
-0.003560067,-0.007955348,0.36320393,NA,1,0,0,0,0,1,TA 1,0.026037037,0.43687037,,,,
-0.014215772,-0.005525713,0.385916333,NA,1,0,0,0,0,1,proCSC,0.474407407,0.202055556,,,,
0.033349777,0.005705098,0.21673246,NA,1,0,0,0,0,1,Late Enterocyte,0.056259259,0.231425926,,,,
0.011006771,0.007272119,0.242258503,NA,1,0,0,0,0,1,ER Stress,0,0.309944444,,,,
-0.002914524,-0.004645476,0.33889931,NA,1,0,0,0,0,1,revCSC,0.023703704,0.426907407,,,,
-0.019028739,-0.002910752,0.393192675,NA,1,0,0,0,0,1,CSC,0.333851852,0.242814815,,,,
0.001964809,0.01847793,0.302938481,NA,1,0,0,0,0,1,ER Stress,0,0.402037037,,,,
0.003546451,0.009460346,0.311592206,NA,1,0,0,0,0,1,ER Stress,0,0.428740741,,,,
-0.002801718,0.007287686,0.316433575,NA,1,0,0,0,0,1,revCSC,0,0.622018519,,,,
-0.011522425,-0.002898977,0.387924557,NA,1,0,0,0,0,1,TA 2,0.265777778,0.261277778,,,,
0.031441623,0.004991321,0.233486213,NA,1,0,0,0,0,1,Late Enterocyte,0,0.191388889,,,,
-0.013606862,-0.005351572,0.387572461,NA,1,0,0,0,0,1,TA 1,0.19337037,0.201833333,,,,
-0.002147711,-0.006199343,0.30579733,NA,1,0,0,0,0,1,TA 1,0.059296296,0.378962963,,,,
0.003732004,0.005723049,0.321532525,NA,1,0,0,0,0,1,TA 2,0,0.566055556,,,,
0.003367129,-0.00655792,0.309484391,NA,1,0,0,0,0,1,Early Enterocyte,0,0.325333333,,,,
0.037601029,0.008677552,0.307227235,NA,1,0,0,0,0,1,Early Enterocyte,0.037851852,0.137240741,,,,
-0.005606744,-0.008406048,0.39869796,NA,1,0,0,0,0,1,TA 1,0,0.264462963,,,,
0.023829191,-0.00788604,0.331767472,NA,1,0,0,0,0,1,Early Enterocyte,0.069074074,0.405981481,,,,
0.00635475,0.008770743,0.264645156,NA,1,0,0,0,0,1,ER Stress,0,0.4035,,,,
0.003730963,-0.01260023,0.364881342,NA,1,0,0,0,0,1,CSC,0.086148148,0.413962963,,,,
-0.005581746,0.002104575,0.339540672,NA,1,0,0,0,0,1,revCSC,0,0.520111111,,,,
0.025898665,-0.0044586,0.279700282,NA,1,0,0,0,0,1,Late Enterocyte,0,0.219240741,,,,
-0.027390287,0.006908475,0.41806337,NA,1,0,0,0,0,1,proCSC,0.425666667,0.204222222,,,,
-0.008269,-4.36E-04,0.342907422,NA,1,0,0,0,0,1,revCSC,0.006740741,0.490055556,,,,
0.019331113,-0.001716216,0.238231485,NA,1,0,0,0,0,1,Goblet / DCS,0,0.410203704,,,,
6.27E-04,-0.00849234,0.347085007,NA,1,0,0,0,0,1,TA 1,0,0.375944444,,,,
0.009155444,-0.001224902,0.244556284,NA,1,0,0,0,0,1,revCSC,0.05337037,0.552166667,,,,
0.037785584,0.008122236,0.290446465,NA,1,0,0,0,0,1,Early Enterocyte,0,0.214796296,,,,
-0.015663816,-0.01287841,0.391044658,NA,1,0,0,0,0,1,proCSC,0.116074074,0.107925926,,,,
0.021771405,-0.011410507,0.320239732,NA,1,0,0,0,0,1,Early Enterocyte,0.182444444,0.234796296,,,,
-0.002671943,0.003934098,0.311592486,NA,1,0,0,0,0,1,revCSC,0.01262963,0.518166667,,,,
-0.003233168,-0.008933801,0.348100787,NA,1,0,0,0,0,1,TA 1,0.105185185,0.438740741,,,,
-0.003242056,-0.006430193,0.337029885,NA,1,0,0,0,0,1,TA 1,0.019,0.36762963,,,,
-0.021586441,-0.001429916,0.374527367,NA,1,0,0,0,0,1,proCSC,0.459666667,0.169537037,,,,
-0.003163702,0.008394557,0.288754903,NA,1,0,0,0,0,1,revCSC,0.052074074,0.5655,,,,
0.034129583,6.64E-04,0.307170655,NA,1,0,0,0,0,1,Early Enterocyte,0,0.075240741,,,,
-0.00270657,0.006744042,0.308788829,NA,1,0,0,0,0,1,revCSC,0,0.548833333,,,,
0.006932879,0.019060389,0.253658289,NA,1,0,0,0,0,1,ER Stress,0.009185185,0.30462963,,,,
-0.017293096,-0.002491403,0.375841989,NA,1,0,0,0,0,1,proCSC,0.292296296,0.431814815,,,,
-8.76E-04,-0.009021511,0.308724584,NA,1,0,0,0,0,1,TA 1,0,0.285944444,,,,
-0.003908944,0.004624174,0.330916395,NA,1,0,0,0,0,1,revCSC,0.045481481,0.636,,,,
-0.022300429,0.005499938,0.39886958,NA,1,0,0,0,0,1,proCSC,0.404888889,0.39537037,,,,
-0.006369786,0.008732357,0.376863334,NA,1,0,0,0,0,1,revCSC,0.433185185,0.574425926,,,,
-0.002848849,-0.006889908,0.335053806,NA,1,0,0,0,0,1,TA 1,0.021592593,0.488962963,,,,
1.49E-04,-0.005203427,0.264981091,NA,1,0,0,0,0,1,TA 1,0,0.440462963,,,,
-0.00596575,0.008862174,0.28825799,NA,1,0,0,0,0,1,revCSC,0,0.609203704,,,,
0.004288259,0.009445936,0.274881516,NA,1,0,0,0,0,1,ER Stress,0,0.487351852,,,,
-0.012637754,-2.36E-04,0.330982294,NA,1,0,0,0,0,1,TA 2,0,0.311555556,,,,
-0.010817106,-0.00819195,0.373777004,NA,1,0,0,0,0,1,CSC,0.493851852,0.317574074,,,,
-0.008020893,1.10E-04,0.349423717,NA,1,0,0,0,0,1,TA 2,0,0.228425926,,,,
-0.013531542,-0.004587448,0.393787593,NA,1,0,0,0,0,1,proCSC,0.211074074,0.424055556,,,,
-0.003002458,0.003114211,0.329375623,NA,1,0,0,0,0,1,revCSC,0.036888889,0.495814815,,,,
-0.003566099,-0.001979165,0.36875665,NA,1,0,0,0,0,1,revCSC,0.028814815,0.430722222,,,,
-0.013869415,-0.004568628,0.362728577,NA,1,0,0,0,0,1,TA 1,0.568925926,0.424018519,,,,
-0.003549202,0.010896055,0.349603811,NA,1,0,0,0,0,1,revCSC,0,0.57662963,,,,
-0.003399534,0.002275209,0.326452586,NA,1,0,0,0,0,1,revCSC,0.007740741,0.568611111,,,,
0.002200151,0.018479621,0.289438952,NA,1,0,0,0,0,1,ER Stress,0,0.341759259,,,,
0.019204184,0.011357081,0.311392664,NA,1,0,0,0,0,1,Goblet / DCS,0,0.179074074,,,,
-0.001057699,-9.86E-04,0.336584958,NA,1,0,0,0,0,1,revCSC,0.047111111,0.471425926,,,,
-0.003143496,0.001585418,0.312985435,NA,1,0,0,0,0,1,TA 1,0.050592593,0.483074074,,,,
-0.025061068,0.0098624,0.434371326,NA,1,0,0,0,0,1,proCSC,0.481444444,0.362888889,,,,
-0.004928131,-0.013105176,0.379667169,NA,1,0,0,0,0,1,CSC,0.156962963,0.24362963,,,,
-0.001872605,-0.002324892,0.338654646,NA,1,0,0,0,0,1,revCSC,0,0.384481481,,,,
-0.020336225,-1.16E-04,0.423766233,NA,1,0,0,0,0,1,proCSC,0.559555556,0.217574074,,,,
0.004284039,-0.007841868,0.340883187,NA,1,0,0,0,0,1,TA 1,0,0.500722222,,,,
-0.003116351,0.00612001,0.30003688,NA,1,0,0,0,0,1,revCSC,0,0.532388889,,,,
0.031631494,0.003413688,0.274514608,NA,1,0,0,0,0,1,Late Enterocyte,0,0.221592593,,,,
7.42E-04,-0.013949969,0.387111999,NA,1,0,0,0,0,1,CSC,0.216,0.225333333,,,,
-0.01331634,-0.014046392,0.370789718,NA,1,0,0,0,0,1,proCSC,0.200703704,0.218666667,,,,
-0.022398261,0.002562137,0.418510215,NA,1,0,0,0,0,1,proCSC,0.473592593,0.327055556,,,,
-0.001363606,0.002106846,0.327768745,NA,1,0,0,0,0,1,revCSC,0.004148148,0.534166667,,,,
0.003298108,0.008268802,0.301075703,NA,1,0,0,0,0,1,ER Stress,0,0.555037037,,,,
-0.011121338,-0.006327993,0.382189288,NA,1,0,0,0,0,1,TA 1,0.551814815,0.224944444,,,,
0.024828447,0.023881915,0.31964215,NA,1,0,0,0,0,1,Goblet / DCS,0,0.1585,,,,
0.004897928,0.01246945,0.298721853,NA,1,0,0,0,0,1,ER Stress,0,0.423222222,,,,
-0.002628416,-0.003787899,0.335425,NA,1,0,0,0,0,1,TA 1,0,0.511592593,,,,
-0.003660518,-0.001820192,0.317681251,NA,1,0,0,0,0,1,TA 1,0,0.457055556,,,,
-0.003165343,-0.008890204,0.366411208,NA,1,0,0,0,0,1,TA 1,0.041407407,0.300574074,,,,
-0.006117144,0.009233966,0.314806162,NA,1,0,0,0,0,1,revCSC,0.014481481,0.457166667,,,,
-0.001754942,-4.53E-04,0.31818385,NA,1,0,0,0,0,1,TA 1,0,0.453425926,,,,
-0.024499648,0.004153487,0.414602045,NA,1,0,0,0,0,1,proCSC,0.584740741,0.239296296,,,,
-0.015080976,-0.003519788,0.390777386,NA,1,0,0,0,0,1,TA 1,0.62962963,0.391240741,,,,
-0.023103973,-0.001323386,0.390923559,NA,1,0,0,0,0,1,proCSC,0.571962963,0.298574074,,,,
-0.002939829,0.009641121,0.335995473,NA,1,0,0,0,0,1,revCSC,0,0.696481481,,,,
0.004386625,0.010175672,0.336354931,NA,1,0,0,0,0,1,ER Stress,0,0.493796296,,,,
-0.006126209,-0.00640028,0.375643208,NA,1,0,0,0,0,1,TA 1,0.196592593,0.426777778,,,,
-0.024496059,0.002276825,0.391724395,NA,1,0,0,0,0,1,proCSC,0.307037037,0.188648148,,,,
-0.027414817,0.0036135,0.395130045,NA,1,0,0,0,0,1,proCSC,0.285259259,0.238592593,,,,
0.008527234,8.05E-04,0.305876937,NA,1,0,0,0,0,1,ER Stress,0.049111111,0.386296296,,,,
0.005919065,-0.010432613,0.337952705,NA,1,0,0,0,0,1,TA 1,0.070259259,0.385833333,,,,
-0.008870853,-5.52E-04,0.323261124,NA,1,0,0,0,0,1,TA 2,0.01562963,0.117851852,,,,
-3.60E-04,-0.00255945,0.313417164,NA,1,0,0,0,0,1,TA 1,0,0.32437037,,,,
0.013741947,-0.002473861,0.280915098,NA,1,0,0,0,0,1,Early Enterocyte,0,0.179722222,,,,
0.011265861,-0.012275096,0.309970647,NA,1,0,0,0,0,1,Early Enterocyte,0,0.142537037,,,,
-0.022372245,0.001713798,0.391949853,NA,1,0,0,0,0,1,proCSC,0.610333333,0.241796296,,,,
-0.004636101,0.006634129,0.32470931,NA,1,0,0,0,0,1,revCSC,0,0.605407407,,,,
0.023660781,0.013702205,0.245098245,NA,1,0,0,0,0,1,Goblet / DCS,0,0.135203704,,,,
-0.00521969,0.003501164,0.318713237,NA,1,0,0,0,0,1,TA 1,0.011481481,0.485666667,,,,
-0.004823318,0.010393421,0.320826232,NA,1,0,0,0,0,1,revCSC,0,0.536037037,,,,
0.004385095,-0.015405946,0.380080182,NA,1,0,0,0,0,1,CSC,0.061333333,0.240314815,,,,
-0.001256682,-0.005424431,0.311486194,NA,1,0,0,0,0,1,TA 1,0,0.467037037,,,,
6.59E-04,0.004412043,0.30944919,NA,1,0,0,0,0,1,revCSC,0,0.597111111,,,,
-0.002833833,0.010979666,0.301335917,NA,1,0,0,0,0,1,revCSC,0,0.646481481,,,,
0.033370767,-2.36E-04,0.274835399,NA,1,0,0,0,0,1,Late Enterocyte,0,0.17137037,,,,
-0.004541873,0.005969003,0.346435906,NA,1,0,0,0,0,1,revCSC,0,0.494444444,,,,
-0.025700003,-0.00185008,0.382045094,NA,1,0,0,0,0,1,proCSC,0.420407407,0.125018519,,,,
0.006974598,0.002643429,0.271271037,NA,1,0,0,0,0,1,revCSC,0,0.5585,,,,
-0.02619286,9.57E-04,0.398819827,NA,1,0,0,0,0,1,proCSC,0.38037037,0.235314815,,,,
-0.005370862,-0.011132797,0.332601911,NA,1,0,0,0,0,1,CSC,0.540962963,0.384444444,,,,
-0.00300015,-0.007317115,0.329843043,NA,1,0,0,0,0,1,TA 1,0,0.352537037,,,,
0.004482058,-0.010824042,0.265545182,NA,1,0,0,0,0,1,TA 1,0.036740741,0.387851852,,,,
-0.003527473,-0.006634313,0.339456385,NA,1,0,0,0,0,1,TA 1,0,0.362351852,,,,
-0.020328986,-2.73E-04,0.400437894,NA,1,0,0,0,0,1,proCSC,0.329259259,0.296018519,,,,
-0.022455632,0.001926457,0.40570603,NA,1,0,0,0,0,1,proCSC,0.448333333,0.255351852,,,,
-0.006557708,-0.011066048,0.37900796,NA,1,0,0,0,0,1,CSC,0.306518519,0.385481481,,,,
-5.57E-04,0.009793937,0.348957642,NA,1,0,0,0,0,1,ER Stress,0.356111111,0.359425926,,,,
-0.00862112,-7.58E-04,0.350058916,NA,1,0,0,0,0,1,TA 2,0.037703704,0.206222222,,,,
0.024257598,0.029238844,0.289361779,NA,1,0,0,0,0,1,Goblet / DCS,0,0.129277778,,,,
0.004395545,0.021678019,0.29755573,NA,1,0,0,0,0,1,ER Stress,0,0.17662963,,,,
-0.015366853,-0.00877021,0.382104996,NA,1,0,0,0,0,1,CSC,0.249296296,0.231759259,,,,
-0.009537872,-0.003585526,0.343975886,NA,1,0,0,0,0,1,TA 1,0.125037037,0.440592593,,,,
0.026322813,-4.01E-04,0.263006392,NA,1,0,0,0,0,1,Late Enterocyte,0,0.405925926,,,,
-0.006470242,-0.007775943,0.385345801,NA,1,0,0,0,0,1,TA 1,0.251851852,0.192351852,,,,
-0.027747373,0.008838493,0.431182918,NA,1,0,0,0,0,1,proCSC,0.398296296,0.201055556,,,,
0.014490738,-0.006378432,0.290270802,NA,1,0,0,0,0,1,Early Enterocyte,0.077666667,0.261222222,,,,
-0.004183501,-0.009242785,0.353288123,NA,1,0,0,0,0,1,TA 1,0,0.206092593,,,,
-0.003544897,0.001798807,0.312212012,NA,1,0,0,0,0,1,revCSC,0,0.447333333,,,,
-0.028531664,0.011127151,0.410422423,NA,1,0,0,0,0,1,proCSC,0.566925926,0.256148148,,,,
-0.004554793,0.005225628,0.295650952,NA,1,0,0,0,0,1,revCSC,0,0.658296296,,,,
0.006971122,0.019417899,0.277792094,NA,1,0,0,0,0,1,ER Stress,0.087259259,0.363851852,,,,
-0.00753047,-0.003417744,0.388004611,NA,1,0,0,0,0,1,TA 1,0.068777778,0.502222222,,,,
-0.002930053,-0.007055052,0.373826777,NA,1,0,0,0,0,1,TA 1,0,0.237814815,,,,
0.002256795,0.018324254,0.305887275,NA,1,0,0,0,0,1,ER Stress,0,0.307185185,,,,
-0.023257195,-0.004920442,0.390933376,NA,1,0,0,0,0,1,proCSC,0.604148148,0.160777778,,,,
-0.024882904,0.00927081,0.403313238,NA,1,0,0,0,0,1,proCSC,0.252148148,0.411092593,,,,
-0.004941846,-0.010843383,0.320845645,NA,1,0,0,0,0,1,CSC,0.381962963,0.121962963,,,,
-0.003427064,-0.01196269,0.341228564,NA,1,0,0,0,0,1,CSC,0,0.213907407,,,,
-0.00383965,0.007882388,0.313950948,NA,1,0,0,0,0,1,revCSC,0,0.542611111,,,,
-6.30E-04,0.001983365,0.273237274,NA,1,0,0,0,0,1,TA 1,0.011592593,0.44987037,,,,
-0.016466827,-0.005515957,0.41326398,NA,1,0,0,0,0,1,CSC,0.326740741,0.15787037,,,,
0.002490616,-0.016492988,0.332232192,NA,1,0,0,0,0,1,CSC,0.185777778,0.051722222,,,,
-0.002014257,-0.010001987,0.351499768,NA,1,0,0,0,0,1,TA 1,0,0.315759259,,,,
-0.011955345,7.67E-04,0.330797313,NA,1,0,0,0,0,1,TA 2,0.61462963,0.338462963,,,,
-3.90E-04,0.013743321,0.323384554,NA,1,0,0,0,0,1,TA 2,0,0.752444444,,,,
-0.004081737,0.007520688,0.320998753,NA,1,0,0,0,0,1,revCSC,0,0.460203704,,,,
0.00179735,0.019322787,0.312921126,NA,1,0,0,0,0,1,ER Stress,0.007666667,0.327166667,,,,
-0.025224061,0.005520548,0.377313374,NA,1,0,0,0,0,1,proCSC,0.34862963,0.331314815,,,,
-0.020148818,0.003723866,0.425799012,NA,1,0,0,0,0,1,proCSC,0.408592593,0.234592593,,,,
-0.002909396,-0.012579392,0.342394439,NA,1,0,0,0,0,1,CSC,0.050296296,0.169611111,,,,
0.020327312,-0.007519406,0.307829026,NA,1,0,0,0,0,1,Late Enterocyte,0,0.404888889,,,,
2.35E-04,-0.003232683,0.2914795,NA,1,0,0,0,0,1,TA 1,0,0.527703704,,,,
0.001374526,-0.009646467,0.337459569,NA,1,0,0,0,0,1,TA 1,0.014148148,0.471833333,,,,
-0.00820425,-0.003432648,0.291874244,NA,1,0,0,0,0,1,TA 2,0,0.368333333,,,,
0.013714045,-0.005062546,0.279504282,NA,1,0,0,0,0,1,Late Enterocyte,0.028481481,0.406444444,,,,
0.006323624,-0.001607456,0.220984612,NA,1,0,0,0,0,1,revCSC,0.027925926,0.342314815,,,,
-9.95E-04,-0.010869265,0.376428248,NA,1,0,0,0,0,1,TA 1,0.278740741,0.268759259,,,,
0.001796686,0.008662763,0.350304904,NA,1,0,0,0,0,1,TA 2,0,0.58137037,,,,
-0.018242956,0.001684592,0.413478279,NA,1,0,0,0,0,1,proCSC,0.554925926,0.37412963,,,,
0.010095125,-0.00985386,0.289204522,NA,1,0,0,0,0,1,TA 1,0,0.492944444,,,,
-0.001556901,0.008363531,0.329557657,NA,1,0,0,0,0,1,revCSC,0.043074074,0.496555556,,,,
-0.017437423,-0.002813277,0.389820083,NA,1,0,0,0,0,1,proCSC,0.608444444,0.41587037,,,,
2.29E-04,0.002928313,0.310078684,NA,1,0,0,0,0,1,revCSC,0,0.506481481,,,,
0.007105669,0.002342614,0.284745499,NA,1,0,0,0,0,1,revCSC,0,0.616518519,,,,
-0.003768529,0.008933342,0.279621542,NA,1,0,0,0,0,1,revCSC,0.017259259,0.751833333,,,,
-0.00247791,-0.00276607,0.338279324,NA,1,0,0,0,0,1,TA 1,0.032925926,0.506962963,,,,
-0.008330775,-0.006679336,0.320746292,NA,1,0,0,0,0,1,CSC,0.335777778,0.206351852,,,,
-0.007212091,-0.011135686,0.33713346,NA,1,0,0,0,0,1,CSC,0.27237037,0.169666667,,,,
0.008984797,-0.008130081,0.310195817,NA,1,0,0,0,0,1,Late Enterocyte,0.054444444,0.421314815,,,,
-0.001134983,-0.004559698,0.327309051,NA,1,0,0,0,0,1,TA 1,0,0.411203704,,,,
-0.00540998,0.008476344,0.332701239,NA,1,0,0,0,0,1,revCSC,0.006740741,0.474907407,,,,
0.022585533,0.007913752,0.269535563,NA,1,0,0,0,0,1,Goblet / DCS,0.033925926,0.270074074,,,,
-0.002228765,-0.00394607,0.315196487,NA,1,0,0,0,0,1,TA 1,0.050222222,0.391796296,,,,
-0.007194511,8.41E-04,0.355605714,NA,1,0,0,0,0,1,revCSC,0.044185185,0.420388889,,,,
0.007164549,-0.017646093,0.349889457,NA,1,0,0,0,0,1,Goblet / DCS,0.418037037,0.0595,,,,
-0.026150459,2.90E-04,0.356363868,NA,1,0,0,0,0,1,proCSC,0.42237037,0.2545,,,,
0.002084875,0.00315047,0.259372169,NA,1,0,0,0,0,1,revCSC,0.004740741,0.549444444,,,,
-0.001255597,-0.007943973,0.321940744,NA,1,0,0,0,0,1,TA 1,0,0.381259259,,,,
0.003491353,0.015022595,0.337429171,NA,1,0,0,0,0,1,ER Stress,0.031296296,0.459407407,,,,
-0.009361197,-0.014417734,0.389958047,NA,1,0,0,0,0,1,proCSC,0.53237037,0.181537037,,,,
-0.002960453,-0.006085552,0.346231252,NA,1,0,0,0,0,1,TA 1,0,0.326703704,,,,
0.021008508,0.002158827,0.303568397,NA,1,0,0,0,0,1,Goblet / DCS,0.031555556,0.390240741,,,,
0.018185828,-0.002225656,0.297563467,NA,1,0,0,0,0,1,Goblet / DCS,0,0.474833333,,,,
-0.003415118,-0.004311452,0.339612176,NA,1,0,0,0,0,1,TA 1,0.086111111,0.420092593,,,,
0.001244006,-0.011768607,0.363757665,NA,1,0,0,0,0,1,TA 1,0.028888889,0.192666667,,,,
-0.006508401,0.001630636,0.356165757,NA,1,0,0,0,0,1,revCSC,0.24637037,0.428888889,,,,
0.02428045,0.034281419,0.301197629,NA,1,0,0,0,0,1,Goblet / DCS,0,0.076351852,,,,
-0.006339634,0.016292277,0.341248152,NA,1,0,0,0,0,1,revCSC,0,0.686277778,,,,
0.00565314,0.022325317,0.266247937,NA,1,0,0,0,0,1,ER Stress,0,0.307703704,,,,
-0.006239969,-0.007041621,0.382618204,NA,1,0,0,0,0,1,TA 1,0.096222222,0.381796296,,,,
0.003136677,0.009672353,0.296997167,NA,1,0,0,0,0,1,ER Stress,0.048407407,0.470388889,,,,
-0.00702613,-0.002213216,0.366410679,NA,1,0,0,0,0,1,ER Stress,0,0.295648148,,,,
-0.005146935,-7.19E-04,0.344202851,NA,1,0,0,0,0,1,revCSC,0,0.609333333,,,,
-0.02527536,0.001358262,0.405421545,NA,1,0,0,0,0,1,proCSC,0.600148148,0.215592593,,,,
-0.001409467,-0.001360039,0.343417085,NA,1,0,0,0,0,1,revCSC,0.016592593,0.460611111,,,,
-0.006094639,-0.006370176,0.340217526,NA,1,0,0,0,0,1,TA 1,0,0.534185185,,,,
-0.002803722,-0.004811251,0.30930872,NA,1,0,0,0,0,1,TA 1,0,0.392111111,,,,
-0.005245313,0.011038192,0.308729336,NA,1,0,0,0,0,1,revCSC,0,0.633259259,,,,
-0.003281777,0.010355577,0.305060072,NA,1,0,0,0,0,1,revCSC,0,0.737722222,,,,
0.030993092,-0.002218588,0.286102465,NA,1,0,0,0,0,1,Early Enterocyte,0,0.362222222,,,,
0.00119873,-0.001959188,0.309819052,NA,1,0,0,0,0,1,revCSC,0,0.480481481,,,,
-0.008066608,-0.005434272,0.359048232,NA,1,0,0,0,0,1,TA 1,0.040777778,0.334981481,,,,
-0.008477228,-0.011260877,0.381156719,NA,1,0,0,0,0,1,CSC,0.410888889,0.222111111,,,,
0.0061952,-0.016635727,0.349710853,NA,1,0,0,0,0,1,Goblet / DCS,0,0.163481481,,,,
